TargetVariable,age,job,marital,month,education,default,housing,loan,day_of_week,campaign,previous,poutcome,year,euribor3m,emp.var.rate,prod_indices
0,30,employees,married,oct,high,0,1,0,wed,2,0,nonexistent,2009,-1.11301,-1.62269,-3.917
0,32,employees,single,may,high,0,1,0,tue,8,0,nonexistent,2009,-0.789317,-0.689088,0.949409
0,35,executives,single,may,intermediate,0,1,0,mon,4,0,nonexistent,2009,-0.842468,-0.689088,0.949409
0,51,executives,married,jun,intermediate,0,0,0,wed,1,0,nonexistent,2008,1.13209,1.17812,-0.446428
0,35,employees,single,may,intermediate,0,0,1,thu,2,1,failure,2009,-0.798353,-0.689088,0.949409
0,34,employees,single,may,intermediate,0,1,0,fri,1,1,failure,2009,-0.805794,-0.689088,0.949409
0,55,non-employed,married,jun,intermediate,0,1,0,thu,1,0,nonexistent,2008,1.08266,1.17812,-0.446428
0,28,employees,single,may,high,0,1,0,thu,3,0,nonexistent,2008,1.07947,1.00307,0.605572
0,53,employees,married,apr,basic,0,0,1,fri,1,1,failure,2009,-0.756895,-0.689088,0.736121
0,43,employees,divorced,may,intermediate,0,1,0,mon,8,0,nonexistent,2009,-0.842468,-0.689088,0.949409
0,33,executives,married,may,high,0,1,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,32,executives,married,aug,intermediate,0,1,1,mon,2,0,nonexistent,2008,1.13528,1.17812,-0.00703283
0,39,executives,married,sep,basic,0,0,0,fri,2,1,failure,2009,-1.07686,-1.62269,-3.22397
0,30,employees,married,apr,high,0,1,1,thu,6,0,nonexistent,2009,-0.715437,-0.689088,0.736121
0,41,employees,divorced,aug,high,0,1,0,wed,4,0,nonexistent,2008,1.13634,1.17812,-0.00703283
0,56,non-employed,divorced,may,intermediate,0,1,0,wed,1,0,nonexistent,2008,1.07894,1.00307,0.605572
0,55,employees,married,may,basic,0,1,0,thu,1,0,nonexistent,2009,-0.798353,-0.689088,0.949409
0,30,non-employed,single,nov,high,0,0,0,fri,4,1,failure,2008,0.633532,0.302869,0.124252
0,41,employees,single,oct,intermediate,0,0,0,tue,1,0,nonexistent,2008,1.13687,0.302869,-0.0129594
0,39,employees,married,may,basic,0,0,1,fri,3,0,nonexistent,2008,1.08159,1.00307,0.605572
0,35,employees,married,sep,high,0,0,1,wed,2,1,failure,2010,-1.03275,-0.280635,0.596777
0,59,employees,married,may,basic,0,1,0,wed,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,28,employees,single,apr,high,0,1,1,thu,1,1,success,2009,-0.778155,-0.689088,0.736121
0,31,employees,married,may,high,0,1,0,fri,1,0,nonexistent,2009,-0.839279,-0.689088,0.949409
0,24,employees,single,sep,intermediate,0,1,0,mon,1,3,failure,2010,-1.03487,-0.280635,0.596777
0,33,executives,married,aug,high,0,0,0,thu,2,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,32,employees,married,aug,high,0,1,0,wed,1,1,failure,2009,-1.04976,-1.33094,-3.18532
0,50,executives,single,may,high,0,1,0,fri,2,0,nonexistent,2008,1.07681,1.00307,0.605572
0,33,employees,married,may,high,0,1,0,fri,3,0,nonexistent,2008,1.07894,1.00307,0.605572
0,37,executives,married,may,intermediate,0,1,0,thu,2,0,nonexistent,2008,1.07947,1.00307,0.605572
0,56,employees,married,jul,high,0,0,1,fri,9,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,43,employees,divorced,jul,intermediate,0,1,0,mon,2,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,31,employees,single,may,high,0,0,0,tue,2,0,nonexistent,2008,1.07787,1.00307,0.605572
0,55,employees,married,aug,basic,0,0,1,wed,1,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,50,employees,divorced,jun,intermediate,0,0,0,fri,2,0,nonexistent,2008,1.13209,1.17812,-0.446428
0,31,employees,married,aug,basic,0,1,0,fri,3,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,41,executives,married,may,intermediate,0,1,0,thu,4,0,nonexistent,2009,-0.830775,-0.689088,0.949409
0,43,employees,married,nov,basic,0,0,0,mon,1,1,failure,2008,0.723888,0.302869,0.124252
0,53,executives,married,aug,intermediate,0,1,0,thu,1,1,failure,2009,-1.03434,-1.33094,-3.18532
0,27,employees,married,jul,basic,0,1,0,wed,2,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,57,executives,divorced,may,high,0,0,0,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
0,34,employees,married,may,basic,0,0,0,tue,3,0,nonexistent,2009,-0.789317,-0.689088,0.949409
0,28,employees,married,jun,intermediate,0,0,0,fri,1,0,nonexistent,2008,1.12571,1.17812,-0.446428
0,46,executives,married,may,high,0,1,0,thu,2,1,failure,2009,-0.798353,-0.689088,0.949409
0,38,employees,divorced,jul,intermediate,0,1,0,thu,4,0,nonexistent,2008,1.13156,1.17812,-0.327017
0,37,employees,married,may,intermediate,0,1,0,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
0,31,employees,single,aug,high,0,1,0,tue,1,0,nonexistent,2008,1.13581,1.17812,-0.00703283
0,52,employees,married,aug,basic,0,1,0,tue,1,0,nonexistent,2008,1.13581,1.17812,-0.00703283
0,24,employees,single,jul,basic,0,0,0,wed,1,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,31,employees,single,sep,basic,0,1,0,mon,1,0,nonexistent,2010,-1.03647,-0.280635,0.596777
0,47,employees,single,may,basic,0,0,1,wed,1,0,nonexistent,2008,1.07894,1.00307,0.605572
0,45,employees,married,may,basic,0,0,0,tue,1,0,nonexistent,2009,-0.817487,-0.689088,0.949409
0,34,executives,divorced,apr,intermediate,0,1,0,fri,1,1,failure,2009,-0.756895,-0.689088,0.736121
0,38,executives,single,may,intermediate,0,1,0,fri,3,0,nonexistent,2008,1.07681,1.00307,0.605572
0,31,employees,divorced,may,intermediate,0,0,1,fri,4,0,nonexistent,2008,1.07787,1.00307,0.605572
0,39,employees,married,apr,high,0,0,0,wed,2,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,78,non-employed,divorced,nov,basic,0,1,0,thu,1,1,success,2009,-1.12417,-1.62269,-2.34202
0,37,employees,married,jul,basic,0,0,0,fri,2,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,35,executives,single,jul,high,0,1,0,mon,5,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,49,executives,married,aug,high,0,0,1,tue,2,0,nonexistent,2008,1.13581,1.17812,-0.00703283
0,41,employees,single,may,basic,0,0,0,fri,1,0,nonexistent,2009,-0.839279,-0.689088,0.949409
0,42,executives,married,jun,high,0,0,0,wed,2,0,nonexistent,2008,1.13368,1.17812,-0.446428
0,55,employees,divorced,jun,high,0,1,0,thu,1,0,nonexistent,2008,1.08266,1.17812,-0.446428
0,37,employees,single,may,intermediate,0,0,0,tue,3,0,nonexistent,2008,1.07734,1.00307,0.605572
0,51,employees,married,may,basic,0,1,0,wed,2,0,nonexistent,2008,1.07894,1.00307,0.605572
0,29,employees,married,nov,intermediate,0,1,1,wed,1,0,nonexistent,2008,0.686151,0.302869,0.124252
0,34,employees,married,may,intermediate,0,1,1,fri,1,0,nonexistent,2008,1.07681,1.00307,0.605572
0,30,employees,single,nov,intermediate,0,0,0,thu,1,0,nonexistent,2008,0.662765,0.302869,0.124252
0,55,employees,married,may,intermediate,0,0,0,mon,1,1,failure,2009,-0.842468,-0.689088,0.949409
0,33,employees,single,aug,high,0,1,0,mon,6,0,nonexistent,2008,1.13528,1.17812,-0.00703283
0,40,executives,married,jul,high,0,1,0,tue,2,0,nonexistent,2008,1.13315,1.17812,-0.327017
0,41,employees,married,may,basic,0,1,0,fri,10,0,nonexistent,2009,-0.839279,-0.689088,0.949409
0,38,executives,married,apr,basic,0,0,1,fri,2,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,32,employees,single,oct,high,0,1,0,wed,2,0,nonexistent,2009,-1.11301,-1.62269,-3.917
0,33,employees,married,jul,intermediate,0,1,0,tue,2,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,27,employees,single,jul,basic,0,1,0,mon,3,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,32,executives,single,nov,intermediate,0,0,0,wed,1,1,failure,2008,0.686151,0.302869,0.124252
0,55,non-employed,married,jul,intermediate,0,1,1,fri,5,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,43,employees,married,aug,high,0,1,0,wed,8,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,27,employees,single,mar,high,0,1,0,mon,3,0,nonexistent,2010,-1.15712,-0.689088,-0.127197
0,34,employees,married,nov,high,0,0,0,wed,1,0,nonexistent,2008,0.686151,0.302869,0.124252
0,50,employees,married,jun,intermediate,0,0,0,fri,3,0,nonexistent,2008,1.12571,1.17812,-0.446428
0,59,executives,married,jul,basic,0,1,0,thu,3,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,44,employees,single,apr,intermediate,0,1,0,thu,2,1,failure,2009,-0.754237,-0.689088,0.736121
0,40,employees,married,may,intermediate,0,1,0,fri,3,0,nonexistent,2008,1.08159,1.00307,0.605572
0,51,non-employed,married,jul,basic,0,0,0,wed,1,1,success,2009,-0.926978,-1.33094,-1.8813
0,46,employees,married,may,intermediate,0,0,0,thu,4,1,failure,2009,-0.830775,-0.689088,0.949409
0,36,employees,divorced,may,intermediate,0,1,0,tue,5,0,nonexistent,2009,-0.789317,-0.689088,0.949409
0,26,executives,married,may,intermediate,0,0,0,tue,2,0,nonexistent,2008,1.07787,1.00307,0.605572
0,47,employees,single,aug,high,0,0,0,mon,9,0,nonexistent,2008,1.13421,1.17812,-0.00703283
0,29,executives,single,jul,basic,0,0,0,fri,2,0,nonexistent,2008,1.13102,1.17812,-0.327017
0,46,employees,married,aug,high,0,0,0,wed,1,0,nonexistent,2008,1.13634,1.17812,-0.00703283
0,38,executives,divorced,apr,high,0,0,0,mon,1,1,failure,2009,-0.756895,-0.689088,0.736121
0,34,executives,single,aug,intermediate,0,1,0,mon,1,0,nonexistent,2008,1.13793,1.17812,-0.00703283
0,37,employees,single,jun,intermediate,0,0,0,tue,3,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,33,employees,single,aug,high,0,0,0,wed,4,0,nonexistent,2008,1.13528,1.17812,-0.00703283
0,60,employees,married,may,intermediate,0,0,0,mon,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,37,executives,married,may,intermediate,0,1,0,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
0,28,employees,single,may,basic,0,0,0,thu,1,0,nonexistent,2009,-0.830775,-0.689088,0.949409
0,30,employees,single,jul,high,0,0,0,mon,4,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,45,employees,married,aug,high,0,1,0,thu,9,0,nonexistent,2008,1.13368,1.17812,-0.00703283
0,31,employees,single,aug,high,0,1,0,thu,6,0,nonexistent,2008,1.13368,1.17812,-0.00703283
0,38,employees,married,may,high,0,1,0,fri,2,0,nonexistent,2008,1.07894,1.00307,0.605572
0,55,employees,married,dec,intermediate,0,0,0,fri,2,0,nonexistent,2009,-1.12204,-1.38929,-1.54043
0,33,employees,married,may,basic,0,1,0,wed,1,0,nonexistent,2008,1.07734,1.00307,0.605572
0,31,employees,married,may,intermediate,0,1,0,fri,5,0,nonexistent,2009,-0.805794,-0.689088,0.949409
0,26,employees,married,apr,intermediate,0,1,0,mon,1,0,nonexistent,2009,-0.724473,-0.689088,0.736121
0,44,executives,married,nov,high,0,0,0,thu,1,0,nonexistent,2008,0.662765,0.302869,0.124252
0,30,executives,single,aug,high,0,0,0,wed,8,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,30,non-employed,single,sep,intermediate,0,0,0,tue,2,0,nonexistent,2010,-1.03594,-0.280635,0.596777
0,24,employees,single,may,intermediate,0,1,0,wed,1,0,nonexistent,2008,1.07894,1.00307,0.605572
0,33,employees,married,may,basic,0,0,0,fri,4,0,nonexistent,2009,-0.839279,-0.689088,0.949409
0,37,employees,married,may,intermediate,0,1,0,mon,6,0,nonexistent,2008,1.0784,1.00307,0.605572
0,24,executives,single,mar,intermediate,0,1,0,thu,3,0,nonexistent,2010,-1.1619,-0.689088,-0.127197
0,32,employees,single,may,high,0,0,0,tue,5,0,nonexistent,2009,-0.817487,-0.689088,0.949409
0,55,executives,married,oct,intermediate,0,0,0,mon,1,0,nonexistent,2009,-1.11088,-1.62269,-3.917
0,36,employees,single,jul,intermediate,0,1,0,tue,5,0,nonexistent,2008,1.13315,1.17812,-0.327017
0,40,executives,married,aug,intermediate,0,0,0,mon,3,0,nonexistent,2008,1.13421,1.17812,-0.00703283
0,33,employees,married,may,intermediate,0,0,0,mon,2,0,nonexistent,2008,1.07787,1.00307,0.605572
0,53,employees,married,aug,high,0,0,0,thu,1,0,nonexistent,2008,1.13421,1.17812,-0.00703283
0,36,employees,married,jul,basic,0,1,0,mon,3,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,54,employees,divorced,nov,high,0,1,1,tue,2,0,nonexistent,2008,0.703691,0.302869,0.124252
0,33,executives,single,nov,high,0,1,0,tue,4,0,nonexistent,2008,0.703691,0.302869,0.124252
0,52,executives,single,jul,intermediate,0,0,0,mon,1,0,nonexistent,2010,-1.03115,-0.630737,-0.00648219
0,32,employees,single,may,high,0,0,0,wed,2,0,nonexistent,2009,-0.828649,-0.689088,0.949409
0,28,employees,single,mar,intermediate,0,0,0,fri,2,0,nonexistent,2009,-0.689925,-0.689088,1.69773
0,31,employees,married,jul,intermediate,0,0,0,mon,5,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,73,non-employed,married,mar,high,0,1,0,tue,1,1,failure,2009,-0.60701,-0.689088,1.69773
0,29,employees,single,jul,intermediate,0,1,1,thu,3,0,nonexistent,2008,1.13687,1.17812,-0.327017
0,35,employees,married,may,basic,0,0,0,wed,2,0,nonexistent,2009,-0.822802,-0.689088,0.949409
0,41,employees,married,may,basic,0,1,0,tue,4,1,failure,2009,-0.817487,-0.689088,0.949409
0,33,employees,single,may,intermediate,0,1,0,wed,1,1,failure,2009,-0.822802,-0.689088,0.949409
0,29,employees,married,mar,high,0,1,1,wed,1,1,failure,2009,-0.619766,-0.689088,1.69773
0,48,employees,single,apr,basic,0,1,0,tue,1,1,failure,2009,-0.747328,-0.689088,0.736121
0,31,employees,single,apr,high,0,0,0,thu,1,0,nonexistent,2009,-0.778155,-0.689088,0.736121
0,45,employees,married,mar,basic,0,1,0,tue,1,0,nonexistent,2009,-0.701087,-0.689088,1.69773
0,41,employees,married,jul,high,0,0,0,tue,2,0,nonexistent,2008,1.13315,1.17812,-0.327017
0,48,employees,married,may,intermediate,0,1,0,thu,1,0,nonexistent,2008,1.07681,1.00307,0.605572
0,44,executives,married,aug,intermediate,0,1,1,fri,2,0,nonexistent,2008,1.13581,1.17812,-0.00703283
0,55,executives,married,may,basic,0,1,1,wed,3,0,nonexistent,2009,-0.822802,-0.689088,0.949409
0,50,employees,married,nov,intermediate,0,1,0,tue,1,0,nonexistent,2008,0.703691,0.302869,0.124252
0,53,employees,married,jun,intermediate,0,1,0,fri,6,0,nonexistent,2010,-1.1061,-0.630737,0.0818715
0,35,employees,single,jun,high,0,0,1,fri,9,0,nonexistent,2008,1.13634,1.17812,-0.446428
0,31,employees,single,jul,basic,0,0,0,mon,3,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,38,employees,single,may,high,0,1,0,mon,5,0,nonexistent,2009,-0.842468,-0.689088,0.949409
0,32,employees,single,sep,high,0,0,0,thu,1,0,nonexistent,2010,-1.03381,-0.280635,0.596777
0,41,executives,married,may,intermediate,0,0,0,mon,1,2,failure,2009,-0.842468,-0.689088,0.949409
0,46,employees,married,may,basic,0,1,0,fri,2,0,nonexistent,2008,1.07894,1.00307,0.605572
0,59,employees,married,may,basic,0,1,0,wed,1,0,nonexistent,2008,1.07734,1.00307,0.605572
0,31,employees,married,may,basic,0,1,0,fri,1,1,failure,2009,-0.805794,-0.689088,0.949409
0,47,executives,married,nov,high,0,0,0,wed,1,1,failure,2008,0.686151,0.302869,0.124252
0,45,non-employed,married,jul,high,0,1,0,mon,2,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,40,employees,single,may,high,0,0,1,wed,1,0,nonexistent,2008,1.0784,1.00307,0.605572
0,40,executives,divorced,jun,high,0,1,0,mon,2,0,nonexistent,2008,1.08213,1.17812,-0.446428
0,51,executives,divorced,nov,intermediate,0,0,0,thu,2,0,nonexistent,2008,0.662765,0.302869,0.124252
0,36,employees,married,may,intermediate,0,0,0,thu,2,0,nonexistent,2008,1.07947,1.00307,0.605572
0,45,executives,married,nov,intermediate,0,1,1,fri,2,0,nonexistent,2008,0.633532,0.302869,0.124252
0,42,executives,married,may,intermediate,0,1,0,fri,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,31,executives,divorced,may,basic,0,0,0,tue,2,0,nonexistent,2008,1.07734,1.00307,0.605572
0,28,non-employed,single,jun,intermediate,0,0,0,fri,2,0,nonexistent,2008,1.13209,1.17812,-0.446428
0,42,employees,married,aug,high,0,1,1,wed,1,0,nonexistent,2008,1.13634,1.17812,-0.00703283
0,30,employees,married,aug,high,0,0,0,thu,17,0,nonexistent,2008,1.13368,1.17812,-0.00703283
0,36,employees,married,jul,basic,0,0,0,thu,1,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,46,executives,divorced,jul,intermediate,0,1,0,wed,3,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,42,employees,married,jul,intermediate,0,1,1,thu,2,0,nonexistent,2008,1.13156,1.17812,-0.327017
0,25,employees,single,jul,intermediate,0,0,0,mon,21,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,42,executives,married,may,basic,0,0,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,51,executives,married,aug,high,0,1,0,thu,1,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,53,employees,single,jun,basic,0,1,0,mon,1,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,50,executives,married,jul,high,0,0,0,thu,1,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,39,employees,married,apr,intermediate,0,1,0,tue,1,0,nonexistent,2009,-0.731383,-0.689088,0.736121
0,51,employees,single,jun,basic,0,0,0,thu,1,0,nonexistent,2008,1.13156,1.17812,-0.446428
0,28,employees,single,jun,intermediate,0,0,0,mon,3,0,nonexistent,2008,1.08213,1.17812,-0.446428
0,55,employees,single,nov,basic,0,1,0,tue,2,0,nonexistent,2008,0.703691,0.302869,0.124252
0,37,employees,married,apr,intermediate,0,1,0,thu,1,1,success,2009,-0.778155,-0.689088,0.736121
0,36,executives,married,apr,high,0,0,0,mon,1,0,nonexistent,2009,-0.763805,-0.689088,0.736121
0,53,employees,married,may,intermediate,0,1,1,thu,1,0,nonexistent,2008,1.07681,1.00307,0.605572
0,38,executives,divorced,nov,basic,0,0,0,wed,2,0,nonexistent,2008,0.686151,0.302869,0.124252
0,40,employees,single,may,intermediate,0,1,0,tue,3,0,nonexistent,2009,-0.789317,-0.689088,0.949409
0,38,executives,married,apr,intermediate,0,1,0,thu,1,1,failure,2009,-0.778155,-0.689088,0.736121
0,38,employees,married,jul,high,0,1,1,tue,3,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,34,employees,single,may,basic,0,0,0,mon,2,0,nonexistent,2009,-0.813235,-0.689088,0.949409
0,34,executives,married,nov,high,0,1,0,fri,1,0,nonexistent,2008,0.633532,0.302869,0.124252
0,36,employees,married,may,basic,0,1,0,thu,3,0,nonexistent,2009,-0.798353,-0.689088,0.949409
0,30,executives,single,may,intermediate,0,1,0,wed,5,0,nonexistent,2009,-0.822802,-0.689088,0.949409
0,33,employees,married,jun,intermediate,0,0,0,wed,1,0,nonexistent,2008,1.13209,1.17812,-0.446428
0,25,employees,married,jul,basic,0,0,0,wed,1,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,33,employees,married,may,intermediate,0,0,0,mon,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,33,executives,married,aug,intermediate,0,1,1,wed,4,0,nonexistent,2008,1.13634,1.17812,-0.00703283
0,35,employees,married,may,basic,0,0,0,mon,6,0,nonexistent,2008,1.07787,1.00307,0.605572
0,24,employees,married,may,basic,0,0,0,wed,4,0,nonexistent,2009,-0.822802,-0.689088,0.949409
0,56,employees,married,apr,basic,0,1,0,wed,2,0,nonexistent,2009,-0.75158,-0.689088,0.736121
0,53,executives,divorced,jul,high,0,0,0,wed,2,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,33,employees,divorced,may,intermediate,0,0,0,tue,4,0,nonexistent,2008,1.07734,1.00307,0.605572
0,38,employees,single,jun,high,0,1,0,tue,1,0,nonexistent,2009,-0.919537,-1.33094,0.0741196
0,35,employees,married,nov,intermediate,0,1,0,thu,2,0,nonexistent,2008,0.662765,0.302869,0.124252
0,43,executives,married,nov,intermediate,0,0,0,tue,2,0,nonexistent,2008,0.703691,0.302869,0.124252
0,29,employees,single,jun,basic,0,1,0,fri,1,0,nonexistent,2008,1.12571,1.17812,-0.446428
0,32,executives,married,jul,basic,0,1,0,fri,2,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,52,employees,married,apr,basic,0,1,0,mon,1,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,31,executives,married,may,intermediate,0,1,0,tue,1,1,failure,2009,-0.817487,-0.689088,0.949409
0,52,employees,married,nov,high,0,0,0,thu,2,0,nonexistent,2008,0.662765,0.302869,0.124252
0,39,employees,married,jun,intermediate,0,1,0,tue,2,1,failure,2010,-1.13055,-0.630737,0.0818715
0,37,executives,married,nov,high,0,1,1,tue,2,0,nonexistent,2008,0.703691,0.302869,0.124252
0,28,employees,married,jul,intermediate,0,1,0,mon,1,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,43,employees,married,jun,basic,0,0,0,fri,3,0,nonexistent,2008,1.13634,1.17812,-0.446428
0,29,employees,married,may,basic,0,0,0,thu,7,0,nonexistent,2009,-0.830775,-0.689088,0.949409
0,47,employees,married,jul,high,0,1,1,wed,3,2,failure,2010,-1.02743,-0.630737,-0.00648219
0,33,executives,single,apr,high,0,1,0,thu,2,0,nonexistent,2009,-0.74095,-0.689088,0.736121
0,36,executives,married,may,intermediate,0,0,0,wed,1,0,nonexistent,2009,-0.822802,-0.689088,0.949409
0,29,employees,single,may,high,0,1,0,tue,1,1,failure,2009,-0.789317,-0.689088,0.949409
0,39,executives,married,jun,intermediate,0,0,0,tue,6,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,59,executives,divorced,may,intermediate,0,0,0,fri,1,0,nonexistent,2008,1.08159,1.00307,0.605572
0,29,executives,single,aug,intermediate,0,1,0,thu,2,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,33,employees,divorced,may,basic,0,1,0,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
0,62,non-employed,married,may,intermediate,0,1,0,mon,4,0,nonexistent,2009,-0.784002,-0.689088,0.949409
0,30,employees,single,nov,high,0,1,1,tue,2,0,nonexistent,2009,-1.12364,-1.62269,-2.34202
0,55,executives,married,aug,high,0,0,0,fri,1,1,failure,2009,-1.05241,-1.33094,-3.18532
